三菱電機,GT2512-WXTSD,hmi,DC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT25ワイドモデル。画面サイズ12.1型ワイド/TFTカラー液晶65536色/解像度WXGA(1280×800)。標準インタフェース:Ethernet(2ポート)・RS-232・RS-422/485・USBホスト(USB-A)1ch・USBデバイス(USB Mini-B)1ch・音声出力(3.5mmミニジャック、内蔵)・SDメモリカードインタフェース。ユーザメモリ:格納用ROM32MB・動作用RAM128MB。筐体色はシルバー/ブラックの2色展開(型番末尾B/Sが色区分に対応する可能性が高いが、対応関係はカタログに明記なし・要確認)。電源DCのみ。電源タイプ:DC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-7より
三菱電機,GT2510-WXTBD,hmi,DC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT25ワイドモデル。画面サイズ10.1型ワイド/TFTカラー液晶65536色/解像度WXGA(1280×800)。標準インタフェース:Ethernet(2ポート)・RS-232・RS-422/485・USBホスト(USB-A)1ch・USBデバイス(USB Mini-B)1ch・音声出力(3.5mmミニジャック、内蔵)・SDメモリカードインタフェース。ユーザメモリ:格納用ROM32MB・動作用RAM128MB。筐体色はシルバー/ブラックの2色展開(型番末尾B/Sが色区分に対応する可能性が高いが、対応関係はカタログに明記なし・要確認)。電源DCのみ。電源タイプ:DC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-7より
三菱電機,GT2510-WXTSD,hmi,DC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT25ワイドモデル。画面サイズ10.1型ワイド/TFTカラー液晶65536色/解像度WXGA(1280×800)。標準インタフェース:Ethernet(2ポート)・RS-232・RS-422/485・USBホスト(USB-A)1ch・USBデバイス(USB Mini-B)1ch・音声出力(3.5mmミニジャック、内蔵)・SDメモリカードインタフェース。ユーザメモリ:格納用ROM32MB・動作用RAM128MB。筐体色はシルバー/ブラックの2色展開(型番末尾B/Sが色区分に対応する可能性が高いが、対応関係はカタログに明記なし・要確認)。電源DCのみ。電源タイプ:DC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-7より
三菱電機,GT2507-WTBD,hmi,DC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT25ワイドモデル。画面サイズ7型ワイド/TFTカラー液晶65536色/解像度WVGA(800×480)。標準インタフェース:Ethernet(2ポート)・RS-232・RS-422/485・USBホスト(USB-A)1ch・USBデバイス(USB Mini-B)1ch・音声出力(3.5mmミニジャック、内蔵)・SDメモリカードインタフェース。ユーザメモリ:格納用ROM32MB・動作用RAM128MB。筐体色はシルバー/ブラックの2色展開(型番末尾B/Sが色区分に対応する可能性が高いが、対応関係はカタログに明記なし・要確認)。電源DCのみ。電源タイプ:DC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-7より
三菱電機,GT2507-WTSD,hmi,DC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT25ワイドモデル。画面サイズ7型ワイド/TFTカラー液晶65536色/解像度WVGA(800×480)。標準インタフェース:Ethernet(2ポート)・RS-232・RS-422/485・USBホスト(USB-A)1ch・USBデバイス(USB Mini-B)1ch・音声出力(3.5mmミニジャック、内蔵)・SDメモリカードインタフェース。ユーザメモリ:格納用ROM32MB・動作用RAM128MB。筐体色はシルバー/ブラックの2色展開(型番末尾B/Sが色区分に対応する可能性が高いが、対応関係はカタログに明記なし・要確認)。電源DCのみ。電源タイプ:DC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-7より
三菱電機,GT2507T-WTSD,hmi,DC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT25耐環境性強化モデル。画面サイズ7型ワイド/TFTカラー液晶65536色/解像度WVGA(800×480)。GT25耐環境性強化モデル。標準インタフェース:Ethernet(2ポート)・RS-232・RS-422/485・CC-Link IE Field Basic・音声出力(内蔵)。電源タイプ:DC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3より
三菱電機,GT2512F-STNA,hmi,AC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT25オープンフレームモデル。画面サイズ12.1型/TFTカラー液晶65536色/解像度SVGA(800×600)。標準インタフェース:Ethernet・RS-232・RS-422/485・USBホスト(USB-A)1ch・USBデバイス(USB Mini-B)1ch・SDメモリカードインタフェース。拡張インタフェース:CC-Link IE TSN・CC-Link IE Control・CC-Link IE Field・CC-Link・Bus・MELSECNET/H。ユーザメモリ:格納用ROM32MB・動作用RAM80MB。操作盤の背面から取り付けフラットな操作面を実現するオープンフレームモデル。ステンレス調耐環境シートでIP67F相当(オイルミスト等の環境では使用不可な場合あり)。電源タイプ:AC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-5より
三菱電機,GT2512F-STND,hmi,DC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT25オープンフレームモデル。画面サイズ12.1型/TFTカラー液晶65536色/解像度SVGA(800×600)。標準インタフェース:Ethernet・RS-232・RS-422/485・USBホスト(USB-A)1ch・USBデバイス(USB Mini-B)1ch・SDメモリカードインタフェース。拡張インタフェース:CC-Link IE TSN・CC-Link IE Control・CC-Link IE Field・CC-Link・Bus・MELSECNET/H。ユーザメモリ:格納用ROM32MB・動作用RAM80MB。操作盤の背面から取り付けフラットな操作面を実現するオープンフレームモデル。ステンレス調耐環境シートでIP67F相当(オイルミスト等の環境では使用不可な場合あり)。電源タイプ:DC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-5より
三菱電機,GT2510F-VTNA,hmi,AC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT25オープンフレームモデル。画面サイズ10.4型/TFTカラー液晶65536色/解像度VGA(640×480)。標準インタフェース:Ethernet・RS-232・RS-422/485・USBホスト(USB-A)1ch・USBデバイス(USB Mini-B)1ch・SDメモリカードインタフェース。拡張インタフェース:CC-Link IE TSN・CC-Link IE Control・CC-Link IE Field・CC-Link・Bus・MELSECNET/H。ユーザメモリ:格納用ROM32MB・動作用RAM80MB。操作盤の背面から取り付けフラットな操作面を実現するオープンフレームモデル。ステンレス調耐環境シートでIP67F相当(オイルミスト等の環境では使用不可な場合あり)。電源タイプ:AC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-5より
三菱電機,GT2510F-VTND,hmi,DC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT25オープンフレームモデル。画面サイズ10.4型/TFTカラー液晶65536色/解像度VGA(640×480)。標準インタフェース:Ethernet・RS-232・RS-422/485・USBホスト(USB-A)1ch・USBデバイス(USB Mini-B)1ch・SDメモリカードインタフェース。拡張インタフェース:CC-Link IE TSN・CC-Link IE Control・CC-Link IE Field・CC-Link・Bus・MELSECNET/H。ユーザメモリ:格納用ROM32MB・動作用RAM80MB。操作盤の背面から取り付けフラットな操作面を実現するオープンフレームモデル。ステンレス調耐環境シートでIP67F相当(オイルミスト等の環境では使用不可な場合あり)。電源タイプ:DC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-5より
三菱電機,GT2508F-VTNA,hmi,AC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT25オープンフレームモデル。画面サイズ8.4型/TFTカラー液晶65536色/解像度VGA(640×480)。標準インタフェース:Ethernet・RS-232・RS-422/485・USBホスト(USB-A)1ch・USBデバイス(USB Mini-B)1ch・SDメモリカードインタフェース。拡張インタフェース:CC-Link IE TSN・CC-Link IE Control・CC-Link IE Field・CC-Link・Bus・MELSECNET/H。ユーザメモリ:格納用ROM32MB・動作用RAM80MB。操作盤の背面から取り付けフラットな操作面を実現するオープンフレームモデル。ステンレス調耐環境シートでIP67F相当(オイルミスト等の環境では使用不可な場合あり)。電源タイプ:AC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-5より
三菱電機,GT2508F-VTND,hmi,DC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT25オープンフレームモデル。画面サイズ8.4型/TFTカラー液晶65536色/解像度VGA(640×480)。標準インタフェース:Ethernet・RS-232・RS-422/485・USBホスト(USB-A)1ch・USBデバイス(USB Mini-B)1ch・SDメモリカードインタフェース。拡張インタフェース:CC-Link IE TSN・CC-Link IE Control・CC-Link IE Field・CC-Link・Bus・MELSECNET/H。ユーザメモリ:格納用ROM32MB・動作用RAM80MB。操作盤の背面から取り付けフラットな操作面を実現するオープンフレームモデル。ステンレス調耐環境シートでIP67F相当(オイルミスト等の環境では使用不可な場合あり)。電源タイプ:DC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-5より
三菱電機,GT2506HS-VTBD,hmi,DC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT25ハンディモデル。画面サイズ6.5型/TFTカラー液晶65536色/解像度VGA(640×480)。標準インタフェース:Ethernet・RS-232・RS-422/485(GT2505HSはRS-422のみ)・CC-Link IE Field Basic・CC-Link。可搬型のハンディタイプ表示器。電源DCのみ。電源タイプ:DC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3より
三菱電機,GT2505HS-VTBD,hmi,DC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT25ハンディモデル。画面サイズ5.7型/TFTカラー液晶65536色/解像度VGA(640×480)。RS-422のみ対応(RS-232非対応)。標準インタフェース:Ethernet・RS-232・RS-422/485(GT2505HSはRS-422のみ)・CC-Link IE Field Basic・CC-Link。可搬型のハンディタイプ表示器。電源DCのみ。電源タイプ:DC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3より
三菱電機,GT2105-QTBDS,hmi,DC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT21モデル(GT2105-Q)。画面サイズ5.7型/TFTカラー液晶65536色/解像度QVGA(320×240)。縦置き表示対応。標準インタフェース:RS-232・RS-422/485・USBデバイス(USB Mini-B)1ch(USB1.1)・SDメモリカードインタフェース。ユーザメモリ:格納用ROM9MB。対応通信インタフェース[RS-232・RS-422/485]。電源タイプ:DC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-6より
三菱電機,GT2105-QMBDS,hmi,DC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT21モデル(GT2105-Q)。画面サイズ5.7型/TFTモノクロ液晶(白/黒)/解像度QVGA(320×240)。縦置き表示対応。標準インタフェース:RS-232・RS-422/485・USBデバイス(USB Mini-B)1ch(USB1.1)・SDメモリカードインタフェース。ユーザメモリ:格納用ROM9MB。対応通信インタフェース[RS-232・RS-422/485]。電源タイプ:DC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-6より
三菱電機,GT2104-RTBD,hmi,DC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT21モデル(GT2104-R)。画面サイズ4.3型/TFTカラー液晶65536色/解像度480×272ドット。小形スタンダードモデル。標準インタフェース:Ethernet・RS-232・RS-422/485・USBデバイス(USB Mini-B)1ch(USB1.1)・SDメモリカードインタフェース。ユーザメモリ:格納用ROM9MB。対応通信インタフェース[Ethernet・RS-232・RS-422/485]。電源タイプ:DC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-6より
三菱電機,GT2104-PMBD,hmi,DC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT21モデル(GT2104-P)。画面サイズ4.5型/TFTモノクロ液晶(白/黒)32階調/解像度384×128ドット。モノクロ液晶(白/黒)32階調、5色LEDバックライト(白・緑・ピンク・橙・赤、シーケンサからのバックライト色切替/ON・OFF/点滅制御可)。USBデバイス(USB Mini-B)1ch(USB1.1)。電源DC(PMBLSはDC5Vタイプ)。標準インタフェース:Ethernet・RS-422/485。ユーザメモリ:格納用ROM6MB。対応通信インタフェース[Ethernet・RS-422/485]。電源タイプ:DC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-6より
三菱電機,GT2104-PMBDS,hmi,DC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT21モデル(GT2104-P)。画面サイズ4.5型/TFTモノクロ液晶(白/黒)32階調/解像度384×128ドット。モノクロ液晶(白/黒)32階調、5色LEDバックライト(白・緑・ピンク・橙・赤、シーケンサからのバックライト色切替/ON・OFF/点滅制御可)。USBデバイス(USB Mini-B)1ch(USB1.1)。電源DC(PMBLSはDC5Vタイプ)。標準インタフェース:RS-232・RS-422/485。ユーザメモリ:格納用ROM6MB。対応通信インタフェース[RS-232・RS-422/485]。電源タイプ:DC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-6より
三菱電機,GT2104-PMBDS2,hmi,DC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT21モデル(GT2104-P)。画面サイズ4.5型/TFTモノクロ液晶(白/黒)32階調/解像度384×128ドット。モノクロ液晶(白/黒)32階調、5色LEDバックライト(白・緑・ピンク・橙・赤、シーケンサからのバックライト色切替/ON・OFF/点滅制御可)。USBデバイス(USB Mini-B)1ch(USB1.1)。電源DC(PMBLSはDC5Vタイプ)。標準インタフェース:RS-232×2ch。ユーザメモリ:格納用ROM6MB。対応通信インタフェース[RS-232×2ch]。電源タイプ:DC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-6より
三菱電機,GT2104-PMBLS,hmi,DC5V,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT21モデル(GT2104-P)。画面サイズ4.5型/TFTモノクロ液晶(白/黒)32階調/解像度384×128ドット。モノクロ液晶(白/黒)32階調、5色LEDバックライト(白・緑・ピンク・橙・赤、シーケンサからのバックライト色切替/ON・OFF/点滅制御可)。USBデバイス(USB Mini-B)1ch(USB1.1)。電源DC(PMBLSはDC5Vタイプ)。標準インタフェース:RS-422。DC5V電源タイプ。ユーザメモリ:格納用ROM6MB。対応通信インタフェース[RS-422]。電源タイプ:DC5V(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-6より
三菱電機,GT2103-PMBD,hmi,DC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT21モデル(GT2103-P)。画面サイズ3.8型/TFTモノクロ液晶(白/黒)32階調/解像度320×128ドット。モノクロ液晶(白/黒)32階調、5色LEDバックライト(白・緑・ピンク・橙・赤、シーケンサからのバックライト色切替/ON・OFF/点滅制御可)。USBデバイス(USB Mini-B)1ch(USB1.1)。電源DC(PMBLSはDC5Vタイプ)。標準インタフェース:Ethernet・RS-422/485。拡張インタフェース:SDメモリカードインタフェース。ユーザメモリ:格納用ROM3MB。対応通信インタフェース[Ethernet・RS-422/485]。電源タイプ:DC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-6より
三菱電機,GT2103-PMBDS,hmi,DC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT21モデル(GT2103-P)。画面サイズ3.8型/TFTモノクロ液晶(白/黒)32階調/解像度320×128ドット。モノクロ液晶(白/黒)32階調、5色LEDバックライト(白・緑・ピンク・橙・赤、シーケンサからのバックライト色切替/ON・OFF/点滅制御可)。USBデバイス(USB Mini-B)1ch(USB1.1)。電源DC(PMBLSはDC5Vタイプ)。標準インタフェース:RS-232・RS-422/485。拡張インタフェース:SDメモリカードインタフェース。ユーザメモリ:格納用ROM3MB。対応通信インタフェース[RS-232・RS-422/485]。電源タイプ:DC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-6より
三菱電機,GT2103-PMBDS2,hmi,DC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT21モデル(GT2103-P)。画面サイズ3.8型/TFTモノクロ液晶(白/黒)32階調/解像度320×128ドット。モノクロ液晶(白/黒)32階調、5色LEDバックライト(白・緑・ピンク・橙・赤、シーケンサからのバックライト色切替/ON・OFF/点滅制御可)。USBデバイス(USB Mini-B)1ch(USB1.1)。電源DC(PMBLSはDC5Vタイプ)。標準インタフェース:RS-232×2ch。拡張インタフェース:SDメモリカードインタフェース。ユーザメモリ:格納用ROM3MB。対応通信インタフェース[RS-232×2ch]。電源タイプ:DC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-6より
三菱電機,GT2103-PMBLS,hmi,DC5V,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT21モデル(GT2103-P)。画面サイズ3.8型/TFTモノクロ液晶(白/黒)32階調/解像度320×128ドット。モノクロ液晶(白/黒)32階調、5色LEDバックライト(白・緑・ピンク・橙・赤、シーケンサからのバックライト色切替/ON・OFF/点滅制御可)。USBデバイス(USB Mini-B)1ch(USB1.1)。電源DC(PMBLSはDC5Vタイプ)。標準インタフェース:RS-422。拡張インタフェース:SDメモリカードインタフェース。DC5V電源タイプ。ユーザメモリ:格納用ROM3MB。対応通信インタフェース[RS-422]。電源タイプ:DC5V(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-6より
三菱電機,GT2107-WTBD,hmi,DC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT21ワイドモデル。画面サイズ7型ワイド/TFTカラー液晶65536色/解像度WVGA(800×480)。標準インタフェース:Ethernet・RS-232・RS-422/485・USBホスト(USB-A)1ch(USB1.1、GT21モデルで初のUSBホスト搭載/USBマウス・キーボード接続可)・USBデバイス(USB Mini-B)1ch(USB1.1)・SDメモリカードインタフェース。ユーザメモリ:格納用ROM15MB。筐体色はシルバー/ブラックの2色展開(型番末尾B/Sが色区分に対応する可能性が高いが、対応関係はカタログに明記なし・要確認)。電源DCのみ。GT21モデル中もっとも高精細。Ethernetプリンタ使用可。電源タイプ:DC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-7より
三菱電機,GT2107-WTSD,hmi,DC,-,-,-,三菱グラフィックオペレーションターミナル(タッチパネル表示器)GOT2000シリーズGT21ワイドモデル。画面サイズ7型ワイド/TFTカラー液晶65536色/解像度WVGA(800×480)。標準インタフェース:Ethernet・RS-232・RS-422/485・USBホスト(USB-A)1ch(USB1.1、GT21モデルで初のUSBホスト搭載/USBマウス・キーボード接続可)・USBデバイス(USB Mini-B)1ch(USB1.1)・SDメモリカードインタフェース。ユーザメモリ:格納用ROM15MB。筐体色はシルバー/ブラックの2色展開(型番末尾B/Sが色区分に対応する可能性が高いが、対応関係はカタログに明記なし・要確認)。電源DCのみ。GT21モデル中もっとも高精細。Ethernetプリンタ使用可。電源タイプ:DC(具体的な定格電圧値は三菱総合カタログ本紙に記載なくGOT2000シリーズ専用カタログ・マニュアル要確認)。新規種別が必要(タッチパネル/表示器用の種別コードが未定義のため備考に既存スキーマの代替として記載)。総合カタログ(三菱総合カタログ)E-3・E-7より
